//CoDeSys Mapping Export V1.2
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name;
//Important: change only first, third or fourth column in Excel or add variable name before first ;
Application.MAIN.C3T5_zp;Bit7@31;;0x006F;%QX13.7;Modbus_TCP_Slave
;Write Multiple Coils[14];;Write Multiple Coils;%QB14;Modbus_TCP_Slave
Application.MAIN.C3T5_zn;Bit0@32;;0x0070;%QX14.0;Modbus_TCP_Slave
Application.MAIN.C3T6_mp;Bit1@32;;0x0071;%QX14.1;Modbus_TCP_Slave
Application.MAIN.C3T6_mn;Bit2@32;;0x0072;%QX14.2;Modbus_TCP_Slave
Application.MAIN.C3T6_rn;Bit3@32;;0x0073;%QX14.3;Modbus_TCP_Slave
Application.MAIN.C3T6_rp;Bit4@32;;0x0074;%QX14.4;Modbus_TCP_Slave
Application.MAIN.C3T6_t;Bit5@32;;0x0075;%QX14.5;Modbus_TCP_Slave
Application.MAIN.C3T6_xn;Bit6@32;;0x0076;%QX14.6;Modbus_TCP_Slave
Application.MAIN.C3T6_xp;Bit7@32;;0x0077;%QX14.7;Modbus_TCP_Slave
;Write Multiple Coils[15];;Write Multiple Coils;%QB15;Modbus_TCP_Slave
Application.MAIN.C3T6_zp;Bit0@33;;0x0078;%QX15.0;Modbus_TCP_Slave
Application.MAIN.C3T6_zn;Bit1@33;;0x0079;%QX15.1;Modbus_TCP_Slave
Application.MAIN.C3T7_mp;Bit2@33;;0x007A;%QX15.2;Modbus_TCP_Slave
Application.MAIN.C3T7_mn;Bit3@33;;0x007B;%QX15.3;Modbus_TCP_Slave
Application.MAIN.C3T7_rn;Bit4@33;;0x007C;%QX15.4;Modbus_TCP_Slave
Application.MAIN.C3T7_rp;Bit5@33;;0x007D;%QX15.5;Modbus_TCP_Slave
Application.MAIN.C3T8_mp;Bit6@33;;0x007E;%QX15.6;Modbus_TCP_Slave
Application.MAIN.C3T8_mn;Bit7@33;;0x007F;%QX15.7;Modbus_TCP_Slave
;Write Multiple Coils[16];;Write Multiple Coils;%QB16;Modbus_TCP_Slave
Application.MAIN.C4T1_mp;Bit0@34;;0x0080;%QX16.0;Modbus_TCP_Slave
Application.MAIN.C4T1_mn;Bit1@34;;0x0081;%QX16.1;Modbus_TCP_Slave
Application.MAIN.C4T2_mp;Bit2@34;;0x0082;%QX16.2;Modbus_TCP_Slave
Application.MAIN.C4T2_mn;Bit3@34;;0x0083;%QX16.3;Modbus_TCP_Slave
Application.MAIN.C4T2_rn;Bit4@34;;0x0084;%QX16.4;Modbus_TCP_Slave
Application.MAIN.C4T2_rp;Bit5@34;;0x0085;%QX16.5;Modbus_TCP_Slave
Application.MAIN.C4T3_mp;Bit6@34;;0x0086;%QX16.6;Modbus_TCP_Slave
Application.MAIN.C4T3_mn;Bit7@34;;0x0087;%QX16.7;Modbus_TCP_Slave
;Write Multiple Coils[17];;Write Multiple Coils;%QB17;Modbus_TCP_Slave
Application.MAIN.C4T4_mp;Bit0@35;;0x0088;%QX17.0;Modbus_TCP_Slave
Application.MAIN.C4T4_mn;Bit1@35;;0x0089;%QX17.1;Modbus_TCP_Slave
Application.MAIN.C4T4_rn;Bit2@35;;0x008A;%QX17.2;Modbus_TCP_Slave
Application.MAIN.C4T4_rp;Bit3@35;;0x008B;%QX17.3;Modbus_TCP_Slave
Application.MAIN.C4T4_t;Bit4@35;;0x008C;%QX17.4;Modbus_TCP_Slave
Application.MAIN.C4T4_xn;Bit5@35;;0x008D;%QX17.5;Modbus_TCP_Slave
Application.MAIN.C4T4_xp;Bit6@35;;0x008E;%QX17.6;Modbus_TCP_Slave
Application.MAIN.C4T4_zp;Bit7@35;;0x008F;%QX17.7;Modbus_TCP_Slave
;Write Multiple Coils[18];;Write Multiple Coils;%QB18;Modbus_TCP_Slave
Application.MAIN.C4T4_zn;Bit0@36;;0x0090;%QX18.0;Modbus_TCP_Slave
Application.MAIN.C4T5_mp;Bit1@36;;0x0091;%QX18.1;Modbus_TCP_Slave
Application.MAIN.C4T5_mn;Bit2@36;;0x0092;%QX18.2;Modbus_TCP_Slave
Application.MAIN.C4T5_rn;Bit3@36;;0x0093;%QX18.3;Modbus_TCP_Slave
Application.MAIN.C4T5_rp;Bit4@36;;0x0094;%QX18.4;Modbus_TCP_Slave
Application.MAIN.C4T5_t;Bit5@36;;0x0095;%QX18.5;Modbus_TCP_Slave
Application.MAIN.C4T5_xn;Bit6@36;;0x0096;%QX18.6;Modbus_TCP_Slave
Application.MAIN.C4T5_xp;Bit7@36;;0x0097;%QX18.7;Modbus_TCP_Slave
;Write Multiple Coils[19];;Write Multiple Coils;%QB19;Modbus_TCP_Slave
Application.MAIN.C4T5_zp;Bit0@37;;0x0098;%QX19.0;Modbus_TCP_Slave
Application.MAIN.C4T5_zn;Bit1@37;;0x0099;%QX19.1;Modbus_TCP_Slave
Application.MAIN.C4T6_mp;Bit2@37;;0x009A;%QX19.2;Modbus_TCP_Slave
Application.MAIN.C4T6_mn;Bit3@37;;0x009B;%QX19.3;Modbus_TCP_Slave
Application.MAIN.C4T6_rn;Bit4@37;;0x009C;%QX19.4;Modbus_TCP_Slave
Application.MAIN.C4T6_rp;Bit5@37;;0x009D;%QX19.5;Modbus_TCP_Slave
Application.MAIN.C4T6_t;Bit6@37;;0x009E;%QX19.6;Modbus_TCP_Slave
Application.MAIN.C4T6_xn;Bit7@37;;0x009F;%QX19.7;Modbus_TCP_Slave
;Write Multiple Coils[20];;Write Multiple Coils;%QB20;Modbus_TCP_Slave
Application.MAIN.C4T6_xp;Bit0@38;;0x00A0;%QX20.0;Modbus_TCP_Slave
Application.MAIN.C4T6_zp;Bit1@38;;0x00A1;%QX20.1;Modbus_TCP_Slave
Application.MAIN.C4T6_zn;Bit2@38;;0x00A2;%QX20.2;Modbus_TCP_Slave
Application.MAIN.C4T7_mp;Bit3@38;;0x00A3;%QX20.3;Modbus_TCP_Slave
Application.MAIN.C4T7_mn;Bit4@38;;0x00A4;%QX20.4;Modbus_TCP_Slave
Application.MAIN.C4T7_rn;Bit5@38;;0x00A5;%QX20.5;Modbus_TCP_Slave
Application.MAIN.C4T7_rp;Bit6@38;;0x00A6;%QX20.6;Modbus_TCP_Slave
Application.MAIN.C4T8_mp;Bit7@38;;0x00A7;%QX20.7;Modbus_TCP_Slave
;Write Multiple Coils[21];;Write Multiple Coils;%QB21;Modbus_TCP_Slave
Application.MAIN.C4T8_mn;Bit0@39;;0x00A8;%QX21.0;Modbus_TCP_Slave
Application.MAIN.C5T1_mp;Bit1@39;;0x00A9;%QX21.1;Modbus_TCP_Slave
Application.MAIN.C5T1_mn;Bit2@39;;0x00AA;%QX21.2;Modbus_TCP_Slave
Application.MAIN.C5T1_rn;Bit3@39;;0x00AB;%QX21.3;Modbus_TCP_Slave
Application.MAIN.C5T1_rp;Bit4@39;;0x00AC;%QX21.4;Modbus_TCP_Slave
Application.MAIN.C5T2_mp;Bit5@39;;0x00AD;%QX21.5;Modbus_TCP_Slave
Application.MAIN.C5T2_mn;Bit6@39;;0x00AE;%QX21.6;Modbus_TCP_Slave
Application.MAIN.C5T3_mp;Bit7@39;;0x00AF;%QX21.7;Modbus_TCP_Slave
;Write Multiple Coils[22];;Write Multiple Coils;%QB22;Modbus_TCP_Slave
Application.MAIN.C5T3_mn;Bit0@40;;0x00B0;%QX22.0;Modbus_TCP_Slave
Application.MAIN.C5T4_mp;Bit1@40;;0x00B1;%QX22.1;Modbus_TCP_Slave
Application.MAIN.C5T4_mn;Bit2@40;;0x00B2;%QX22.2;Modbus_TCP_Slave
Application.MAIN.C5T4_pp;Bit3@40;;0x00B3;%QX22.3;Modbus_TCP_Slave
Application.MAIN.C5T4_pn;Bit4@40;;0x00B4;%QX22.4;Modbus_TCP_Slave
Application.MAIN.C5T5_mp;Bit5@40;;0x00B5;%QX22.5;Modbus_TCP_Slave
Application.MAIN.C5T5_mn;Bit6@40;;0x00B6;%QX22.6;Modbus_TCP_Slave
Application.MAIN.C5T5_pp;Bit7@40;;0x00B7;%QX22.7;Modbus_TCP_Slave
;Write Multiple Coils[23];;Write Multiple Coils;%QB23;Modbus_TCP_Slave
Application.MAIN.C5T5_pn;Bit0@41;;0x00B8;%QX23.0;Modbus_TCP_Slave
Application.MAIN.C5T6_mp;Bit1@41;;0x00B9;%QX23.1;Modbus_TCP_Slave
Application.MAIN.C5T6_mn;Bit2@41;;0x00BA;%QX23.2;Modbus_TCP_Slave
Application.MAIN.C5T6_pp;Bit3@41;;0x00BB;%QX23.3;Modbus_TCP_Slave
Application.MAIN.C5T6_pn;Bit4@41;;0x00BC;%QX23.4;Modbus_TCP_Slave
Application.MAIN.C5T7_mp;Bit5@41;;0x00BD;%QX23.5;Modbus_TCP_Slave
Application.MAIN.C5T7_mn;Bit6@41;;0x00BE;%QX23.6;Modbus_TCP_Slave
Application.MAIN.C5T7_rn;Bit7@41;;0x00BF;%QX23.7;Modbus_TCP_Slave
;Write Multiple Coils[24];;Write Multiple Coils;%QB24;Modbus_TCP_Slave
Application.MAIN.C5T7_rp;Bit0@42;;0x00C0;%QX24.0;Modbus_TCP_Slave
Application.MAIN.C5T8_mp;Bit1@42;;0x00C1;%QX24.1;Modbus_TCP_Slave
Application.MAIN.C5T8_mn;Bit2@42;;0x00C2;%QX24.2;Modbus_TCP_Slave
;Bit3@42;;Write Multiple Coils;%QX24.3;Modbus_TCP_Slave
;Bit4@42;;Write Multiple Coils;%QX24.4;Modbus_TCP_Slave
;Bit5@42;;Write Multiple Coils;%QX24.5;Modbus_TCP_Slave
;Bit6@42;;Write Multiple Coils;%QX24.6;Modbus_TCP_Slave
;Bit7@42;;Write Multiple Coils;%QX24.7;Modbus_TCP_Slave
;Warehouse Out Channel;;Write Single Register;%QW13;Modbus_TCP_Slave
Application.MAIN.AT1_wo;Warehouse Out Channel[0];;0x0000;%QW13;Modbus_TCP_Slave
;Bit0@43;;;%QX26.0;Modbus_TCP_Slave
;Bit1@43;;;%QX26.1;Modbus_TCP_Slave
;Bit2@43;;;%QX26.2;Modbus_TCP_Slave
;Bit3@43;;;%QX26.3;Modbus_TCP_Slave
;Bit4@43;;;%QX26.4;Modbus_TCP_Slave
;Bit5@43;;;%QX26.5;Modbus_TCP_Slave
;Bit6@43;;;%QX26.6;Modbus_TCP_Slave
;Bit7@43;;;%QX26.7;Modbus_TCP_Slave
;Bit8;;;%QX27.0;Modbus_TCP_Slave
;Bit9;;;%QX27.1;Modbus_TCP_Slave
;Bit10;;;%QX27.2;Modbus_TCP_Slave
;Bit11;;;%QX27.3;Modbus_TCP_Slave
;Bit12;;;%QX27.4;Modbus_TCP_Slave
;Bit13;;;%QX27.5;Modbus_TCP_Slave
;Bit14;;;%QX27.6;Modbus_TCP_Slave
;Bit15;;;%QX27.7;Modbus_TCP_Slave
